sample_name	cluster
TCGA-KQ-A41S	4
TCGA-K4-A83P	5
TCGA-DK-A6B0	2
TCGA-XF-A8HF	4
TCGA-E7-A678	2
TCGA-ZF-AA4U	2
TCGA-GU-AATQ	2
TCGA-K4-A4AB	4
TCGA-4Z-AA80	1
TCGA-DK-A3WX	5
TCGA-FD-A6TB	5
TCGA-YF-AA3L	1
TCGA-FD-A62S	3
TCGA-GC-A3RB	1
TCGA-XF-A9SV	4
TCGA-UY-A78M	4
TCGA-FD-A5BR	4
TCGA-ZF-A9RC	4
TCGA-FD-A43S	5
TCGA-FD-A5BY	3
TCGA-GV-A3QH	1
TCGA-FD-A3B4	3
TCGA-FD-A62P	4
TCGA-ZF-A9R5	2
TCGA-FD-A3B5	3
TCGA-DK-A3X2	1
TCGA-XF-A9SX	3
TCGA-DK-A3IU	5
TCGA-FD-A3SS	3
TCGA-GC-A3YS	3
TCGA-DK-A1AD	4
TCGA-XF-A8HC	1
TCGA-FD-A6TF	4
TCGA-CF-A47S	2
TCGA-ZF-A9RF	3
TCGA-XF-AAMQ	2
TCGA-CF-A9FF	2
TCGA-4Z-AA7M	4
TCGA-GC-A4ZW	1
TCGA-G2-A3IE	2
TCGA-E7-A4IJ	1
TCGA-G2-AA3F	1
TCGA-UY-A8OB	3
TCGA-FD-A3B8	5
TCGA-4Z-AA83	2
TCGA-4Z-AA7O	2
TCGA-E7-A5KF	2
TCGA-BT-A3PH	1
TCGA-XF-AAMH	1
TCGA-E7-A6MF	2
TCGA-DK-AA6W	1
TCGA-UY-A78L	3
TCGA-XF-A9SK	4
TCGA-XF-A9SP	4
TCGA-ZF-A9R2	2
TCGA-GC-A3BM	2
TCGA-4Z-AA7Y	2
TCGA-CF-A5U8	2
TCGA-FT-A3EE	4
TCGA-CF-A47Y	2
TCGA-XF-AAMR	4
TCGA-CF-A27C	2
TCGA-BT-A20V	3
TCGA-CF-A9FM	2
TCGA-FD-A3SJ	4
TCGA-SY-A9G5	4
TCGA-GD-A3OQ	2
TCGA-DK-A3IM	3
TCGA-DK-AA6T	4
TCGA-GV-A3QG	4
TCGA-UY-A8OC	3
TCGA-XF-A8HE	5
TCGA-XF-AAN7	1
TCGA-E7-A7XN	3
TCGA-XF-AAMX	1
TCGA-E5-A4U1	1
TCGA-XF-A9T2	4
TCGA-E7-A7DU	2
TCGA-GU-A42P	1
TCGA-FD-A6TG	4
TCGA-ZF-AA52	4
TCGA-DK-AA6X	4
TCGA-ZF-AA53	5
TCGA-CU-A3YL	2
TCGA-5N-A9KM	4
TCGA-DK-A2HX	4
TCGA-DK-A6B2	4
TCGA-KQ-A41R	1
TCGA-LT-A8JT	2
TCGA-4Z-AA87	1
TCGA-XF-A9T5	5
TCGA-GC-A6I1	3
TCGA-K4-A3WU	4
TCGA-E7-A8O7	2
TCGA-E7-A97P	3
