sample_name	cluster
TCGA-A5-A0GR	1
TCGA-AX-A06H	3
TCGA-D1-A16S	2
TCGA-AP-A05P	4
TCGA-AP-A3K1	1
TCGA-FI-A2EU	2
TCGA-AP-A1E3	4
TCGA-AP-A1E4	2
TCGA-BS-A0UV	4
TCGA-BG-A0VV	4
TCGA-BS-A0TC	4
TCGA-DF-A2KS	3
TCGA-B5-A11U	2
TCGA-FI-A2EY	1
TCGA-BS-A0V6	4
TCGA-EY-A1GR	2
TCGA-BG-A18C	4
TCGA-EY-A1GP	2
TCGA-BG-A0MK	4
TCGA-AX-A0J1	3
TCGA-EO-A3AY	1
TCGA-B5-A1MY	2
TCGA-D1-A103	4
TCGA-AJ-A3NC	4
TCGA-EY-A4KR	1
TCGA-AX-A0IS	3
TCGA-D1-A17S	4
TCGA-BG-A0MG	4
TCGA-D1-A16D	4
TCGA-AX-A06F	3
TCGA-BG-A0M3	3
TCGA-B5-A11Q	3
TCGA-D1-A16J	3
TCGA-B5-A0JR	3
TCGA-A5-A0G9	3
TCGA-D1-A2G7	2
TCGA-D1-A161	4
TCGA-AX-A0IW	2
TCGA-AJ-A5DW	4
TCGA-AP-A1DP	3
TCGA-D1-A17U	3
TCGA-AP-A0LS	3
TCGA-BG-A0MI	3
TCGA-D1-A15W	4
TCGA-EY-A54A	2
TCGA-KP-A3VZ	2
TCGA-BS-A0TA	1
TCGA-EY-A2OM	3
TCGA-PG-A915	2
TCGA-D1-A15Z	4
TCGA-DI-A1BU	3
TCGA-EY-A549	4
TCGA-D1-A15V	2
TCGA-QS-A5YR	4
TCGA-PG-A5BC	2
TCGA-AP-A0LN	4
TCGA-BG-A18A	4
TCGA-AJ-A3NF	2
TCGA-D1-A3DA	3
TCGA-B5-A0JS	4
TCGA-B5-A11V	4
TCGA-EY-A548	4
TCGA-EY-A1GQ	3
TCGA-B5-A0K0	4
TCGA-EO-A22U	3
TCGA-AJ-A3BK	4
TCGA-PG-A917	3
TCGA-KP-A3W0	2
TCGA-DI-A1C3	4
TCGA-AX-A05Y	3
TCGA-AP-A0LI	1
TCGA-AX-A060	3
TCGA-AX-A1CK	3
TCGA-A5-A0GE	4
TCGA-D1-A16N	4
TCGA-D1-A16X	4
TCGA-AX-A05W	3
TCGA-E6-A1M0	3
TCGA-BG-A0VX	4
TCGA-BK-A4ZD	3
TCGA-SL-A6JA	3
TCGA-AP-A1E0	3
TCGA-BG-A2L7	3
TCGA-A5-A7WJ	3
TCGA-AX-A2HA	3
TCGA-AX-A05S	3
TCGA-AJ-A2QN	4
TCGA-D1-A16V	3
TCGA-B5-A11S	4
TCGA-EY-A212	2
TCGA-D1-A101	4
TCGA-AP-A1DV	3
TCGA-BG-A0VT	4
TCGA-D1-A102	4
TCGA-EO-A3B0	3
TCGA-EC-A1QX	3
TCGA-D1-A1O7	4
TCGA-AP-A0LD	3
TCGA-AW-A1PO	2
TCGA-AP-A0L8	2
TCGA-D1-A165	4
TCGA-A5-A0GV	3
TCGA-A5-A7WK	2
TCGA-EY-A1GC	2
TCGA-D1-A15X	1
TCGA-B5-A0K6	3
TCGA-PG-A6IB	1
TCGA-E6-A2P8	1
TCGA-D1-A1O8	1
TCGA-AX-A1C7	2
TCGA-5B-A90C	2
TCGA-FI-A2CX	1
TCGA-A5-A0GM	4
TCGA-KP-A3W4	2
TCGA-BK-A13B	3
TCGA-D1-A1NY	3
TCGA-A5-AB3J	3
TCGA-BS-A0VI	3
TCGA-EY-A1GI	3
TCGA-B5-A5OC	3
TCGA-A5-A0R7	4
TCGA-A5-A1OG	2
TCGA-FI-A2F8	2
TCGA-BG-A0M9	4
TCGA-EO-A22Y	4
TCGA-D1-A0ZV	4
TCGA-D1-A16E	4
TCGA-EY-A2ON	1
TCGA-AP-A0LG	3
TCGA-AP-A051	3
TCGA-AX-A1CF	2
TCGA-EO-A3L0	4
TCGA-AX-A3FX	4
TCGA-AX-A2IN	2
TCGA-AX-A3GB	4
TCGA-AP-A0LP	4
TCGA-EY-A1H0	4
TCGA-B5-A11P	4
TCGA-EY-A2OO	3
TCGA-PG-A914	2
TCGA-A5-A0GI	3
TCGA-EO-A3KU	2
TCGA-EY-A210	2
TCGA-BS-A0UA	4
TCGA-A5-A0GU	4
TCGA-AX-A1CJ	4
TCGA-B5-A121	4
TCGA-AX-A3GI	2
TCGA-EO-A2CH	2
TCGA-D1-A17K	2
TCGA-B5-A0K4	3
TCGA-AJ-A3OJ	1
TCGA-B5-A3FD	4
TCGA-H5-A2HR	2
TCGA-AJ-A3NH	2
TCGA-B5-A11O	4
TCGA-BS-A0UF	3
TCGA-QS-A8F1	2
TCGA-AX-A063	3
TCGA-E6-A2P9	3
TCGA-AX-A06J	3
TCGA-B5-A11N	3
TCGA-DF-A2KV	4
TCGA-QS-A744	2
TCGA-D1-A0ZS	3
TCGA-AJ-A3BH	1
TCGA-B5-A0JX	4
TCGA-EO-A3AU	3
TCGA-AX-A1CA	2
TCGA-B5-A11E	3
TCGA-BK-A13C	4
TCGA-BS-A0UJ	4
TCGA-B5-A0JU	3
TCGA-AP-A0LH	3
TCGA-EO-A3AV	1
TCGA-EO-A3B1	2
TCGA-EY-A1GF	3
TCGA-BG-A0MT	4
TCGA-BG-A0VZ	4
TCGA-A5-A0G5	1
TCGA-AJ-A3NE	3
TCGA-AX-A1C9	4
TCGA-AJ-A2QL	4
TCGA-AX-A1CC	1
TCGA-QS-A5YQ	4
TCGA-B5-A0K7	4
TCGA-A5-A0R8	4
TCGA-AJ-A23O	3
TCGA-AP-A1DR	3
TCGA-D1-A17A	3
TCGA-B5-A5OD	2
TCGA-B5-A11H	3
TCGA-EO-A3AS	2
TCGA-FI-A3PX	2
TCGA-A5-A0VQ	3
TCGA-EO-A3AZ	1
TCGA-D1-A0ZU	4
TCGA-AX-A3G4	2
TCGA-D1-A1O5	4
TCGA-EY-A1GW	3
TCGA-AP-A1E1	3
TCGA-BG-A0MC	4
TCGA-B5-A3F9	4
TCGA-AX-A05U	4
TCGA-BG-A0VW	4
TCGA-A5-A0VP	3
TCGA-E6-A8L9	2
TCGA-A5-A0GW	3
TCGA-AJ-A3BG	3
TCGA-B5-A0JN	2
TCGA-BG-A0M4	3
TCGA-D1-A17H	3
TCGA-D1-A167	3
TCGA-D1-A2G0	1
TCGA-D1-A17B	3
TCGA-DI-A2QU	2
TCGA-AX-A3FS	2
TCGA-BG-A0RY	3
TCGA-BG-A187	4
TCGA-QF-A5YS	4
TCGA-AP-A5FX	4
TCGA-BS-A0V8	4
TCGA-A5-A3LO	3
TCGA-B5-A11W	4
TCGA-FI-A2D2	2
TCGA-D1-A1NW	2
TCGA-AX-A062	3
TCGA-EO-A1Y5	2
TCGA-D1-A1NX	2
TCGA-AX-A1CN	2
TCGA-AJ-A2QO	3
TCGA-D1-A2G6	3
TCGA-EY-A1GT	3
TCGA-BS-A0WQ	4
TCGA-D1-A16B	4
TCGA-D1-A3DG	2
TCGA-AJ-A8CW	3
TCGA-B5-A0K2	4
TCGA-BG-A0LX	3
TCGA-DI-A2QY	2
TCGA-D1-A160	3
TCGA-AP-A1DQ	2
TCGA-DF-A2L0	4
TCGA-A5-A0GX	4
TCGA-B5-A3FC	3
TCGA-AJ-A3QS	1
TCGA-AJ-A3BI	4
TCGA-BG-A0MO	3
TCGA-BS-A0T9	4
TCGA-D1-A0ZR	4
TCGA-BS-A0UT	3
TCGA-D1-A17R	3
TCGA-D1-A17L	3
TCGA-D1-A3DH	2
TCGA-A5-A1OH	2
TCGA-B5-A5OE	1
TCGA-EO-A3KX	3
TCGA-PG-A916	4
TCGA-FI-A2D6	1
TCGA-B5-A1MW	3
TCGA-B5-A0JY	3
TCGA-DI-A2QT	1
TCGA-DI-A0WH	2
TCGA-EY-A1GV	1
TCGA-B5-A0JT	4
TCGA-AX-A2HC	3
TCGA-BK-A6W3	3
TCGA-AX-A2HK	2
TCGA-B5-A0K9	3
TCGA-AP-A1DK	4
TCGA-AP-A059	1
TCGA-AP-A0LE	3
TCGA-AP-A0LJ	4
TCGA-AX-A3FW	4
TCGA-D1-A17D	4
TCGA-BG-A0M7	4
TCGA-EY-A2OQ	2
TCGA-AJ-A8CV	4
TCGA-B5-A3FB	4
TCGA-AX-A3FZ	2
TCGA-AJ-A3EK	3
TCGA-AP-A0LT	3
TCGA-AX-A3G9	3
TCGA-AX-A1C5	2
TCGA-EY-A214	4
TCGA-AX-A3G7	2
TCGA-D1-A2G5	4
TCGA-AJ-A3EJ	2
TCGA-B5-A0K8	2
TCGA-A5-A1OK	4
TCGA-AP-A0L9	2
TCGA-EY-A1GM	2
TCGA-2E-A9G8	2
TCGA-D1-A16R	4
TCGA-KP-A3W1	1
TCGA-AP-A0LO	4
TCGA-EO-A22X	2
