sample_name	cluster
TCGA-B6-A0IH	3
TCGA-BH-A204	5
TCGA-BH-A0C3	3
TCGA-BH-A0BQ	3
TCGA-D8-A13Z	2
TCGA-C8-A12X	5
TCGA-D8-A1XW	4
TCGA-AR-A1AN	3
TCGA-AR-A24R	5
TCGA-A8-A076	2
TCGA-A2-A0SX	4
TCGA-AC-A2QJ	4
TCGA-B6-A0RT	4
TCGA-A2-A0SU	3
TCGA-AC-A3W6	3
TCGA-BH-A0DL	4
TCGA-BH-A0BS	1
TCGA-D8-A1X7	1
TCGA-AR-A0TV	5
TCGA-BH-A0B7	2
TCGA-B6-A3ZX	4
TCGA-C8-A1HI	3
TCGA-AN-A0AS	2
TCGA-AO-A0J7	1
TCGA-E2-A3DX	3
TCGA-E9-A1NA	5
TCGA-BH-A18T	4
TCGA-GI-A2C9	4
TCGA-LD-A7W6	3
TCGA-E9-A6HE	1
TCGA-GI-A2C8	1
TCGA-D8-A1JC	5
TCGA-AR-A24L	5
TCGA-AC-A7VB	5
TCGA-A2-A04P	4
TCGA-AO-A126	1
TCGA-A2-A0D2	4
TCGA-D8-A145	3
TCGA-E2-A105	5
TCGA-A8-A07W	5
TCGA-EW-A2FR	2
TCGA-A2-A3XZ	2
TCGA-BH-A0AZ	3
TCGA-A7-A3RF	1
TCGA-S3-AA14	3
TCGA-BH-A0B0	3
TCGA-A1-A0SP	4
TCGA-A7-A6VY	4
TCGA-BH-A18L	5
TCGA-AO-A128	4
TCGA-S3-A6ZF	5
TCGA-E2-A14N	4
TCGA-AR-A1AL	3
TCGA-AN-A046	1
TCGA-BH-A1F2	2
TCGA-E2-A14Q	3
TCGA-A1-A0SM	2
TCGA-B6-A40C	1
TCGA-E2-A14Y	4
TCGA-A2-A0CQ	1
TCGA-A2-A0D1	2
TCGA-AN-A03X	5
TCGA-C8-A1HO	5
TCGA-BH-A18I	3
TCGA-AR-A254	2
TCGA-B6-A0WV	5
TCGA-B6-A0RU	4
TCGA-BH-A0BT	1
TCGA-EW-A1P0	5
TCGA-EW-A1P3	1
TCGA-AR-A24Z	5
TCGA-LL-A442	1
TCGA-AQ-A1H3	3
TCGA-B6-A0IM	5
TCGA-A2-A3XS	4
TCGA-AR-A1AU	3
TCGA-EW-A6SD	2
TCGA-A8-A08H	3
TCGA-BH-A0HA	3
TCGA-A1-A0SH	3
TCGA-S3-A6ZG	5
TCGA-E9-A1R6	5
TCGA-EW-A2FW	5
TCGA-D8-A142	4
TCGA-BH-A28O	3
TCGA-C8-A131	2
TCGA-BH-A0DG	3
TCGA-A7-A13D	4
TCGA-AR-A24V	5
TCGA-B6-A0WT	1
TCGA-D8-A1Y1	1
TCGA-AO-A12D	2
TCGA-EW-A1PH	4
TCGA-BH-A1FN	2
TCGA-4H-AAAK	3
TCGA-A2-A0CT	5
TCGA-A7-A0DB	3
TCGA-A8-A07B	2
TCGA-A8-A090	5
TCGA-AR-A1AM	3
TCGA-B6-A0IN	5
TCGA-E9-A1N3	1
TCGA-AQ-A04J	4
TCGA-AC-A62Y	1
TCGA-BH-A0B9	4
TCGA-GM-A3NW	5
TCGA-BH-A1EO	2
TCGA-E2-A14R	4
TCGA-A8-A09G	2
TCGA-AC-A8OP	5
TCGA-AQ-A04H	5
TCGA-E9-A1R0	3
TCGA-D8-A1Y2	2
TCGA-A8-A09Q	5
TCGA-AR-A0TQ	2
TCGA-E2-A14S	5
TCGA-A8-A08O	3
TCGA-B6-A400	4
TCGA-A1-A0SJ	5
TCGA-A2-A3XV	2
TCGA-AO-A0JB	3
TCGA-B6-A0IK	2
TCGA-D8-A1XR	1
TCGA-A2-A1FZ	3
TCGA-AC-A23E	1
TCGA-B6-A0WZ	1
TCGA-E2-A15T	5
TCGA-AR-A0TZ	5
TCGA-E2-A1BD	1
TCGA-AN-A0AR	4
TCGA-E9-A22B	5
TCGA-BH-A18N	1
TCGA-C8-A26X	2
TCGA-AR-A1AR	4
TCGA-A7-A6VV	4
TCGA-C8-A134	4
TCGA-D8-A1XS	1
TCGA-AC-A8OR	1
TCGA-AN-A0FW	5
TCGA-BH-A1ES	5
TCGA-C8-A133	1
TCGA-A2-A0D4	5
TCGA-GM-A2DA	3
TCGA-E2-A108	3
TCGA-A8-A09D	2
TCGA-BH-A0AY	2
TCGA-GM-A2DD	2
TCGA-B6-A0X7	3
TCGA-C8-A278	2
TCGA-BH-A0EI	5
TCGA-A1-A0SB	4
TCGA-AR-A252	3
TCGA-A2-A0YI	3
TCGA-A8-A08J	2
TCGA-B6-A0RH	2
TCGA-D8-A1JJ	2
TCGA-E9-A249	1
TCGA-A8-A06N	5
TCGA-BH-A0WA	4
TCGA-D8-A1XO	1
TCGA-A7-A5ZX	3
TCGA-E9-A227	3
TCGA-AR-A24U	2
TCGA-D8-A1JP	2
TCGA-BH-A1FC	4
TCGA-A7-A6VX	1
TCGA-B6-A0IE	3
TCGA-BH-A8FZ	3
TCGA-A8-A09N	1
TCGA-AC-A3YI	3
TCGA-A2-A04R	5
TCGA-A2-A0T6	3
TCGA-B6-A0I5	1
TCGA-BH-A6R8	1
TCGA-E2-A152	2
TCGA-BH-A0B2	3
TCGA-E2-A15C	1
TCGA-OL-A5RV	3
TCGA-AO-A0J3	5
TCGA-AO-A124	4
TCGA-A7-A3IY	3
TCGA-E2-A153	1
TCGA-AO-A03M	2
TCGA-E9-A54Y	5
TCGA-A1-A0SE	3
TCGA-A2-A4RX	4
TCGA-AC-A6NO	1
TCGA-BH-A0H3	3
TCGA-A2-A0YF	1
TCGA-EW-A1IW	3
TCGA-AC-A2FM	5
TCGA-B6-A0X4	1
TCGA-BH-A208	2
TCGA-A2-A0EP	3
TCGA-A7-A0CD	5
TCGA-AN-A0XV	5
TCGA-BH-A0BP	3
TCGA-BH-A0BV	5
TCGA-E2-A56Z	5
TCGA-A2-A0T2	4
TCGA-BH-A0BG	4
TCGA-E9-A3QA	4
TCGA-LD-A7W5	3
TCGA-AC-A5XU	5
TCGA-BH-A0W5	3
TCGA-A2-A0SV	2
TCGA-OL-A5RY	3
TCGA-D8-A1JB	3
TCGA-AO-A1KQ	5
TCGA-C8-A12W	5
TCGA-BH-A0DT	3
TCGA-E9-A228	5
TCGA-D8-A1JS	1
TCGA-B6-A0RO	1
TCGA-E2-A1IU	1
TCGA-E2-A2P5	1
TCGA-A2-A3XT	4
TCGA-LL-A50Y	1
TCGA-AO-A03N	1
TCGA-BH-A0DQ	3
TCGA-E9-A1QZ	3
TCGA-C8-A3M8	5
TCGA-E2-A15F	5
TCGA-A8-A08L	2
TCGA-E9-A1R2	5
TCGA-C8-A12L	2
TCGA-E9-A1NI	1
TCGA-A8-A08R	4
TCGA-EW-A1PG	3
TCGA-A8-A08X	2
TCGA-A2-A0ES	3
TCGA-BH-A6R9	2
TCGA-B6-A0I2	4
TCGA-AN-A0XL	3
TCGA-AN-A049	5
TCGA-D8-A1JF	2
TCGA-E2-A15D	1
TCGA-E2-A1B5	3
TCGA-AC-A2BK	4
TCGA-E9-A22H	1
TCGA-E2-A159	4
TCGA-A2-A3Y0	4
TCGA-B6-A0RG	5
TCGA-BH-A0BC	3
TCGA-BH-A209	2
TCGA-E9-A1NF	2
TCGA-E2-A14X	4
TCGA-D8-A1J8	2
TCGA-E9-A1RE	5
TCGA-AR-A1AV	5
TCGA-BH-A2L8	3
TCGA-A8-A08B	2
TCGA-A8-A09M	5
TCGA-C8-A12P	2
TCGA-A2-A0YM	4
TCGA-A7-A4SB	5
TCGA-E2-A14V	2
TCGA-B6-A0RI	1
TCGA-A8-A081	5
TCGA-A2-A0EM	1
TCGA-AO-A03U	4
TCGA-GM-A4E0	3
TCGA-A7-A5ZW	3
TCGA-EW-A2FV	3
TCGA-WT-AB44	1
TCGA-AR-A2LJ	3
TCGA-A7-A0DA	4
TCGA-E2-A1L7	2
TCGA-E2-A576	5
TCGA-AR-A1AO	3
TCGA-A7-A4SA	3
TCGA-BH-A42T	5
TCGA-AC-A3OD	3
TCGA-AO-A12B	1
TCGA-A8-A06Y	5
TCGA-S3-AA15	4
TCGA-BH-A0DO	3
TCGA-C8-A12K	4
TCGA-A2-A04Y	2
TCGA-GM-A2DC	5
TCGA-D8-A27T	3
TCGA-A2-A04X	2
TCGA-BH-A18Q	4
TCGA-AR-A2LO	3
TCGA-A2-A1FW	5
TCGA-BH-A1EV	2
TCGA-BH-A1EW	3
TCGA-E2-A573	4
TCGA-EW-A6S9	2
TCGA-AC-A3HN	3
TCGA-E9-A3Q9	1
TCGA-BH-A0HY	2
TCGA-A2-A0EQ	2
TCGA-A8-A07O	4
TCGA-A2-A0EN	3
TCGA-BH-A1FH	3
TCGA-AC-A6IX	3
TCGA-AC-A7VC	2
TCGA-E2-A15S	5
TCGA-5T-A9QA	5
TCGA-AN-A0XS	3
TCGA-OL-A5RW	4
TCGA-BH-A0DD	5
TCGA-LQ-A4E4	1
TCGA-A2-A4S2	3
TCGA-AO-A0JM	2
TCGA-E2-A1IN	1
TCGA-AC-A5EH	2
TCGA-B6-A1KC	5
TCGA-LL-A9Q3	5
TCGA-D8-A1XG	1
TCGA-A8-A06P	1
TCGA-EW-A1P7	4
TCGA-GM-A2DN	3
TCGA-D8-A3Z5	3
TCGA-C8-A27A	5
TCGA-E2-A1IK	3
TCGA-OL-A66K	1
TCGA-BH-A0HI	1
TCGA-AR-A251	4
TCGA-AO-A0JD	5
TCGA-BH-A1EU	3
TCGA-E9-A1ND	4
TCGA-EW-A1IX	3
TCGA-E2-A1B1	3
TCGA-LL-A440	3
TCGA-AN-A0FV	2
TCGA-AR-A255	3
TCGA-A7-A4SE	4
TCGA-E2-A15G	1
TCGA-AR-A1AW	2
TCGA-A7-A13E	4
TCGA-AR-A2LH	3
TCGA-BH-A0W4	3
TCGA-AR-A1AX	3
TCGA-OL-A5RZ	2
TCGA-BH-A0E1	1
TCGA-BH-A0HP	3
TCGA-D8-A27W	5
TCGA-OL-A97C	3
TCGA-B6-A0RN	1
TCGA-OL-A66P	2
TCGA-AO-A12E	5
TCGA-E2-A1LE	2
TCGA-E2-A1LG	4
TCGA-AO-A0JG	3
TCGA-AN-A0XN	2
TCGA-E9-A1RH	2
TCGA-EW-A6SB	4
TCGA-E2-A107	1
TCGA-E2-A1LI	4
TCGA-A2-A0CS	1
TCGA-E2-A15L	1
TCGA-B6-A408	5
TCGA-B6-A0IB	1
TCGA-E9-A1RF	2
TCGA-OL-A5RX	3
TCGA-A7-A3IZ	5
TCGA-A8-A09T	1
