sample_name	cluster
TCGA-D7-8576	3
TCGA-BR-4256	3
TCGA-CG-4444	3
TCGA-CG-4477	3
TCGA-HU-8238	3
TCGA-VQ-AA6A	3
TCGA-VQ-AA69	3
TCGA-D7-6822	3
TCGA-CG-5732	3
TCGA-IN-A6RN	3
TCGA-IN-A7NR	3
TCGA-BR-8060	3
TCGA-CG-5734	3
TCGA-IN-A6RI	3
TCGA-D7-5578	3
TCGA-BR-4370	3
TCGA-HU-8608	3
TCGA-VQ-A94P	3
TCGA-BR-7197	3
TCGA-BR-8371	3
TCGA-VQ-A8E0	3
TCGA-BR-A4IZ	3
TCGA-IN-7806	3
TCGA-CD-8535	3
TCGA-VQ-A927	3
TCGA-VQ-A91V	3
TCGA-RD-A8N9	3
TCGA-D7-A4YY	3
TCGA-BR-A4J6	3
TCGA-VQ-AA64	3
TCGA-CG-4437	3
TCGA-VQ-A8P3	3
TCGA-VQ-A928	3
TCGA-BR-A452	3
TCGA-D7-A6EY	3
TCGA-BR-8484	3
TCGA-IN-A6RS	3
TCGA-CG-4472	3
TCGA-RD-A7C1	3
TCGA-HU-A4GP	3
TCGA-CD-8533	3
TCGA-SW-A7EA	3
TCGA-BR-8683	3
TCGA-BR-6458	3
TCGA-BR-8295	3
TCGA-RD-A8NB	3
TCGA-BR-8687	3
TCGA-RD-A7BS	3
TCGA-F1-6874	3
TCGA-BR-4292	3
TCGA-FP-7735	3
TCGA-BR-8384	3
TCGA-BR-6452	3
TCGA-HU-A4H6	3
TCGA-BR-6457	3
TCGA-VQ-A8E7	3
TCGA-CG-4441	3
TCGA-BR-A453	3
TCGA-RD-A8MV	3
TCGA-BR-A4J7	3
TCGA-CD-A487	3
TCGA-SW-A7EB	3
TCGA-BR-8077	3
TCGA-CD-A48A	3
TCGA-VQ-A91E	3
TCGA-HF-7134	3
TCGA-BR-7851	3
TCGA-BR-8679	3
TCGA-BR-7196	3
TCGA-D7-6525	3
TCGA-BR-8369	3
TCGA-HU-8604	3
TCGA-BR-6852	3
TCGA-VQ-A924	3
TCGA-HF-7136	3
TCGA-FP-8209	3
TCGA-BR-7958	3
TCGA-D7-A4YU	3
TCGA-BR-8690	3
TCGA-HU-A4GT	3
TCGA-MX-A5UJ	3
TCGA-BR-8078	3
TCGA-3M-AB47	3
TCGA-IN-A6RJ	3
TCGA-D7-8575	3
TCGA-BR-4369	3
TCGA-VQ-A8PJ	3
TCGA-VQ-A8PX	3
TCGA-CG-4305	3
TCGA-BR-8284	3
TCGA-VQ-A8PM	3
TCGA-VQ-A8PO	3
TCGA-CD-A4MI	3
TCGA-D7-6815	3
TCGA-CD-8531	2
TCGA-CG-4474	3
TCGA-IN-7808	3
TCGA-BR-8380	3
TCGA-HU-A4H4	3
TCGA-RD-A8N5	3
TCGA-CD-8525	3
TCGA-RD-A8N4	3
TCGA-BR-A4J4	3
TCGA-VQ-AA6D	3
TCGA-BR-8381	3
TCGA-BR-8588	3
TCGA-D7-A4YX	3
TCGA-B7-5816	3
TCGA-CG-5723	3
TCGA-BR-A4J2	3
TCGA-BR-6453	3
TCGA-HJ-7597	3
TCGA-BR-8592	3
TCGA-BR-4253	3
TCGA-BR-4366	3
TCGA-CD-A4MH	3
TCGA-D7-6521	3
TCGA-BR-A4J5	3
TCGA-VQ-AA6B	3
TCGA-BR-6709	3
TCGA-BR-7901	3
TCGA-BR-8361	3
TCGA-CG-4438	3
TCGA-BR-7715	3
TCGA-D7-8578	3
TCGA-VQ-A91S	3
TCGA-CG-4440	3
TCGA-D7-A748	3
TCGA-BR-7722	3
TCGA-CD-8527	3
TCGA-VQ-A8PC	3
TCGA-CD-5798	3
TCGA-VQ-A91X	3
TCGA-HU-8249	3
TCGA-CG-5718	3
TCGA-D7-A6EX	3
TCGA-CG-4449	3
TCGA-CG-4462	3
TCGA-BR-8486	3
TCGA-IN-AB1X	3
TCGA-R5-A7ZR	3
TCGA-BR-8382	3
TCGA-D7-6522	3
TCGA-BR-6803	3
TCGA-CD-A4MG	3
TCGA-CG-4466	3
TCGA-F1-6875	3
TCGA-HU-A4H5	3
TCGA-R5-A7ZE	3
TCGA-F1-6177	3
TCGA-D7-6526	3
TCGA-BR-8366	3
TCGA-VQ-A8P2	3
TCGA-BR-4371	3
TCGA-VQ-A8PB	3
TCGA-D7-6524	3
TCGA-D7-A4Z0	3
TCGA-HU-A4GJ	3
TCGA-BR-8362	3
TCGA-CD-8524	3
TCGA-VQ-A91D	3
TCGA-BR-4367	3
TCGA-D7-A6EV	3
TCGA-BR-8368	3
TCGA-CG-5719	3
TCGA-CG-4475	3
TCGA-BR-8286	3
TCGA-BR-A4IU	3
TCGA-VQ-A8PK	3
TCGA-BR-A4QL	3
TCGA-D7-6818	3
TCGA-BR-4280	3
TCGA-CD-A489	3
TCGA-HU-8244	3
TCGA-RD-A8N0	3
TCGA-D7-A6F2	3
TCGA-FP-A8CX	3
TCGA-D7-5577	3
TCGA-HU-A4H8	3
TCGA-BR-8372	3
